customer_id,name,dob,kyc_status,email,phone,address,country
C-1102,Lisa Morris,2004-08-18,PENDING,spetty@gmail.com,6547226984858,"94522 Page Trace, Annashire, Tn 93578",ISRAEL
C-1105,Timothy Gilbert,1989-09-10,PENDING,jtyler@yahoo.com,5832818268,"3355 Carter Terrace, Barajastown, Tn 45852",KIRIBATI
C-1106,Martin Sellers,1961-03-30,PENDING,patrick16@fernandez-campbell.net,001588770435811288,"36138 Lucas Cliffs, North Stephen, Az 11972",BARBADOS
C-1108,Michael Sloan,1998-10-02,PENDING,spencerangela@gmail.com,0996881435,"23943 Howard Union, Port Karenside, Sd 72546",BARBADOS
C-1109,Austin Garcia,1994-01-10,VERIFIED,michael31@yahoo.com,11357759492995,"05336 Larsen Dale Suite 777, Kimfort, Ct 23539",OMAN
C-1110,Sarah Trevino,1954-03-06,BLOCKED,jessica11@atkinson.com,0019693084887,"6394 Steven Pass, South Michaeltown, Ia 80983",POLAND
C-1111,Jose Griffin,1956-11-03,VERIFIED,ccrosby@juarez.com,5303856770051,"498 Nicholas Lane Suite 918, Nicholasbury, Mo 46756",SVALBARD & JAN MAYEN ISLANDS
C-1113,Sherry Luna,2000-07-16,PENDING,robinsoncatherine@yahoo.com,23692929842579,"6210 Alexandra Parkways, Serranoville, Nj 81077",NEPAL
C-1114,Richard Gordon,1952-08-24,BLOCKED,mhopkins@carey.biz,650863765991624,"49864 Adam Summit, New Alexandrahaven, Ms 86293",COSTA RICA
C-1116,James Fields,1999-05-22,PENDING,thomasburke@brown.com,9066984902,"38430 Christina Spring Apt. 530, North Wendy, Mo 46786",PARAGUAY
C-1117,Kevin Holmes,1994-10-19,BLOCKED,dunnjessica@herman.com,9376904268,"451 Walter Via, Heatherfurt, Nj 32387",SAUDI ARABIA
C-1118,Reginald Maldonado,2005-08-29,BLOCKED,ewilson@schultz-gamble.com,658804341651827,"423 Mclaughlin Freeway, Port Joseph, Id 33229",TAIWAN
C-1119,Brittney Rodriguez,2007-04-09,PENDING,waustin@rubio.com,94728463920867,"Uss Shaw, Fpo Aa 90460",SINGAPORE
C-1120,William Wolfe,1975-12-17,BLOCKED,smithjason@hotmail.com,5594284347,"Usnv Diaz, Fpo Aa 56068",COTE D'IVOIRE
C-1122,Justin Frederick,1962-03-10,PENDING,jenkinsmichael@hotmail.com,13998245587716,"225 Welch Ports Suite 112, Jeremymouth, La 93618",ETHIOPIA
C-1123,Jennifer Barron,1997-10-18,VERIFIED,lgutierrez@gmail.com,3413261117,"8114 Christopher Loaf, Jeromeport, Sc 17070",BULGARIA
C-1126,Lisa Nelson,1987-01-11,PENDING,malikhernandez@hotmail.com,2144270312,"6475 Terry Bypass, Christopherberg, Ky 51936",BARBADOS
C-1127,Catherine Huang,1961-09-01,PENDING,martinezkayla@gmail.com,73037183764520,"7435 Michelle Forge, East Cynthiamouth, Ga 36689",MOZAMBIQUE
C-1128,Richard Smith,1947-07-05,BLOCKED,nathandavis@gmail.com,19500528127358,"3065 John Canyon Suite 784, Lopezburgh, Mi 42926",SAINT MARTIN
C-1130,Marcus Garza Jr.,1959-09-03,BLOCKED,conradjason@hebert-collier.info,105865094801413,"Uss Garcia, Fpo Ae 70186",HUNGARY
C-1133,Laura Robinson,1949-11-26,VERIFIED,sthompson@hotmail.com,0011940961055,"1390 Brown Pine Apt. 589, West Wayne, Fl 07122",PERU
C-1135,Gregory Flores,1985-01-23,BLOCKED,gary59@hanson-alexander.com,5211039240,"7705 Jody Forest, New Alexandra, Oh 63812",NIGER
C-1136,Brenda Hale,1945-11-26,BLOCKED,scottbrian@gmail.com,0019407016451046,"157 Jacob Parkway Suite 800, New Kevin, Mo 98069",CAYMAN ISLANDS
C-1137,Michael Kelly,1965-03-23,VERIFIED,lisa46@raymond.com,5621689363,"9578 Jamie Dam Apt. 248, South Wendy, Fl 86514",VENEZUELA
C-1138,Brooke Jones,1980-12-01,BLOCKED,lonniehobbs@johnson.biz,74231220994999,"05172 Joseph Landing, Port Paul, Dc 21968",CONGO
C-1139,Jason Novak,2007-08-17,PENDING,qwalker@gmail.com,001312797573660965,"177 Natalie Gardens, Terrellton, Ms 68150",SERBIA
C-1140,Amber Carter,1971-09-27,VERIFIED,steven64@hotmail.com,8277181298,"7027 Nicole Course Suite 521, North Jasminstad, Nc 93205",HUNGARY
C-1141,Vanessa Salazar,1955-07-14,BLOCKED,kwilliams@yahoo.com,0012222064474,"30940 Jimenez Parks, New Nicolebury, Or 86939",LEBANON
C-1142,Jeremy Burke,1945-02-05,BLOCKED,christine83@lopez.com,2099451016,"Unit 2499 Box 9827, Dpo Ap 76387",GUYANA
C-1143,Anna Evans,1969-09-24,PENDING,changmegan@gmail.com,72145868339019,"9469 Green Ports, Sarashire, Nc 96076",NIUE
C-1144,Dr. Stephen Hall Iv,1957-10-27,VERIFIED,johnsoncolleen@mclaughlin.org,605583034414488,"55699 Marilyn Fields, Marthafort, Nj 05161",OMAN
C-1145,Christopher Murray,2003-07-13,PENDING,abowers@hotmail.com,8495880395,"24056 Ashley Loaf Apt. 914, Jenniferview, Co 65650",TURKEY
C-1146,Jesse Sampson,1959-05-12,VERIFIED,danielglover@gmail.com,7807823578,"18230 Hughes Way Apt. 040, West Steventon, Nc 86875",SAMOA
C-1147,Kenneth Collins,2005-05-12,VERIFIED,james44@flores.com,4109881385,"49321 Austin Junction Suite 020, Bergerton, Ms 07552",BENIN
C-1149,Ryan Campbell,1968-05-16,BLOCKED,sullivanjennifer@nguyen.com,87696393827615,"9583 Elaine Club Suite 199, Nguyenville, Nv 23592",GAMBIA
C-1150,Andrea Rodriguez,2000-01-18,BLOCKED,troy01@gmail.com,9022784699,"549 Sellers Mews, Veronicashire, Ri 67403",IRAQ
C-1152,Robert Dalton,2005-06-17,PENDING,shawncoleman@yahoo.com,53269097384689,"751 Nixon Common, Lake Jessica, Wv 37125",LAO PEOPLE'S DEMOCRATIC REPUBLIC
C-1154,Bradley Wagner,2002-08-04,BLOCKED,david44@yahoo.com,1929275243,"1292 Mullins Loop, Youngmouth, Sc 22427",COTE D'IVOIRE
C-1155,Sarah Brown,1962-08-23,BLOCKED,jacksonraymond@alvarez-vaughan.net,6674286047,"018 Blanchard Meadows Suite 544, West Destinyfurt, Wi 89012",SAN MARINO
C-1159,Katelyn Mcclure,1974-06-16,BLOCKED,austinjohnson@allen.com,87005050613878,"02707 John Run, North Gerald, Me 13253",KOREA
C-1162,Susan Jimenez,1955-07-10,PENDING,newmanjustin@king-jensen.info,1082207811,"Psc 7995, Box 6353, Apo Ae 43247",DENMARK
C-1164,Carolyn Cordova,2002-11-01,BLOCKED,jenkinsaimee@vargas.com,6335693929,"Psc 6007, Box 8068, Apo Aa 63319",SUDAN
C-1165,Samantha Chavez,1961-01-06,PENDING,steelerichard@anderson.com,110742799077262,"701 Barry Isle Apt. 464, Port Gail, Ma 96938",VENEZUELA
C-1166,Tony Leonard,2005-01-28,VERIFIED,reyessteven@diaz.net,0011832538179335,"640 Nathan Mission Suite 881, Mckinneyside, La 59742",NICARAGUA
C-1167,Michael Steele,2004-09-30,BLOCKED,patriciaellis@myers.com,1241272380,"5670 Lopez Brooks, Port Stacey, Ma 54462",MOROCCO
C-1168,Matthew Nguyen,1985-01-10,BLOCKED,itorres@yahoo.com,4375402547,"Usns Joseph, Fpo Aa 24392",CHINA
C-1169,Melissa Estrada,1955-02-04,VERIFIED,darylchaney@martinez.net,0010552578284106,"Usns Gould, Fpo Aa 20955",ALBANIA
C-1170,Kimberly Romero,1988-09-11,BLOCKED,wkemp@hotmail.com,1297517028140693,"0939 Kimberly Trafficway, Jamesland, Nv 89245",PARAGUAY
C-1171,Vanessa Foster,1978-01-10,VERIFIED,kerrmichael@gmail.com,0016565045547813,"674 Linda Manors Suite 299, East Jaredfort, Nc 44464",BAHRAIN
C-1172,Leslie Bennett,1945-02-06,VERIFIED,robert87@hotmail.com,0012326487049,"00244 Martinez Shores Suite 627, North David, Nm 09246",NEPAL
C-1173,Lauren Cunningham,2003-09-28,BLOCKED,hmccann@yahoo.com,904290257252045,"44818 Katie Falls Apt. 928, Moniqueport, Tx 91984",PORTUGAL
C-1176,Jonathan Chandler,1961-02-08,VERIFIED,weisskathryn@robinson.net,1387592712,"3836 Kathleen Island Apt. 718, South Kathryn, La 73525",SAINT HELENA
C-1177,Garrett Wilson,1963-12-14,PENDING,gloria73@hotmail.com,463175207167811,"912 Michael Flat Suite 396, East Maryfort, Wv 94020",SEYCHELLES
C-1178,Denise Clarke,1988-06-18,VERIFIED,thomas96@yahoo.com,427114773201017,"9524 Kathleen Shore, Sparksborough, Tn 65761",LIECHTENSTEIN
C-1179,Kimberly Pacheco,1981-06-07,VERIFIED,ewingnicole@reyes.biz,7002842762467,"889 Alvarez Walk Apt. 806, Troyfurt, Tx 46738",SEYCHELLES
C-1180,Erica Johnson,1947-09-21,VERIFIED,michael90@peterson.com,503334911415208,"698 Adams Square Suite 905, Hudsonmouth, Ct 64511",BOLIVIA
C-1184,Maria Williams,1993-10-25,VERIFIED,brownpeggy@yahoo.com,14165162319818,"1391 Murphy Prairie Suite 363, North Gregory, Nv 54027",EQUATORIAL GUINEA
C-1185,Amy Ferguson,1992-04-05,PENDING,amy73@suarez-giles.com,54090034864518,"0644 Sharon Throughway Apt. 432, Welchchester, Az 36419",TONGA
C-1187,Nicholas Green,1991-06-08,BLOCKED,james65@gmail.com,69300893173420,"421 Jackson Port Apt. 086, Wilcoxfort, In 94029",COSTA RICA
C-1188,Scott Casey,1964-03-31,BLOCKED,nanderson@hotmail.com,4362620443,"9710 Anderson Islands, Mcdanielfurt, Ne 96983",NAURU
C-1189,Brandon Brown,1967-04-21,BLOCKED,modonnell@coffey.com,4896465280,"87572 Logan Pines Suite 241, Bradleyberg, Ky 98519",GUYANA
C-1190,Diane Mcdowell,1986-05-12,VERIFIED,ryan25@hotmail.com,28703203207427,"75877 Rodriguez Stravenue Apt. 151, Port Justin, Ga 98796",MADAGASCAR
C-1191,Kristine Alvarado,1959-02-08,BLOCKED,robertjones@rhodes-clay.com,16591520177749,"97592 Michelle Unions Suite 501, Davisview, Ia 52787",BENIN
C-1192,Daniel Price,1972-01-13,VERIFIED,davidhenry@yahoo.com,00149251583776749,"5926 Davis Passage, Teresabury, Tx 94038",CAPE VERDE
C-1193,Kelsey Holland,1950-05-14,BLOCKED,zkim@yahoo.com,22438649081081,"79454 Kayla Brook Apt. 722, Williamschester, Vt 39514",GERMANY
C-1194,Jordan Santiago,1987-02-06,PENDING,tammy23@gmail.com,9416800610,"6974 Vazquez Spurs Suite 412, North James, Ak 91731",COMOROS
C-1195,Christine Wong,1988-11-12,VERIFIED,ywilkinson@lee.info,012277707933496,"66799 Johnson Locks, Palmerfort, Vt 08457",MALTA
C-1196,Kenneth Tran,1962-11-17,BLOCKED,nwilson@hotmail.com,7602437573839,"Psc 5972, Box 4665, Apo Aa 21738",NIGER
C-1198,Sarah Russo,1985-10-09,VERIFIED,housesamuel@estes-campos.com,19180812135247,"125 Fuentes Crossing Apt. 760, Port Lisa, La 66695",CHILE
C-1203,Lindsay Ortiz,1952-11-16,BLOCKED,billy21@yahoo.com,54470229604432,"18510 Olson Inlet Suite 567, Port Dillon, Nh 59474",PAPUA NEW GUINEA
C-1204,Sean Nguyen,1999-01-29,BLOCKED,zhall@yahoo.com,10741209481,"98909 Karen Parkway, North Dominiqueside, Ak 36540",SOLOMON ISLANDS
C-1205,Ronald Combs,1984-02-02,VERIFIED,romancatherine@yahoo.com,0010705626085,"18242 Jonathan Corners, West Stephanie, Ga 08222",NEW ZEALAND
C-1206,Catherine Reeves,1964-12-06,VERIFIED,floresrobert@yahoo.com,6103399378861,"8617 Rick Fort Apt. 489, East Kathrynberg, Ok 53814",KIRIBATI
C-1207,Mark Harris,1954-05-04,VERIFIED,kimberlymedina@yahoo.com,17007942007,"653 Williams Streets Apt. 416, Port Donaldside, Ne 28137",NEW CALEDONIA
C-1208,Rebekah Henson,1967-12-20,BLOCKED,qnelson@yahoo.com,379502097002687,"180 Chambers Knoll, Careystad, Hi 91862",ALGERIA
C-1209,Jacob Lee,1945-04-15,VERIFIED,changerin@howard.com,0013375047930361,"83999 Cameron Crossroad Apt. 249, New Jessica, Id 89365",ANGOLA
C-1211,Christopher Collins,1987-04-02,BLOCKED,castillolindsey@robles.com,7350583199,"791 Terri Bypass, Edwardsland, Dc 08627",URUGUAY
C-1212,Amy Bishop,1974-01-14,VERIFIED,byrdanita@horn-morales.org,001639907676991507,"10919 Rebecca Crossroad, Michaelfort, Ri 58778",COLOMBIA
C-1214,Susan Crawford,2007-04-03,VERIFIED,heatherowens@allen.com,00163620501508124,"03342 Nicole Stravenue Apt. 583, East Andrew, Ks 13764",ANGOLA
C-1215,Breanna Pena,2004-11-16,PENDING,sharon47@wood.com,961122338655963,"Psc 9938, Box 4253, Apo Ae 83005",SOUTH AFRICA
C-1216,Cameron Romero,1984-05-25,VERIFIED,jessicamueller@hotmail.com,11286857872558,"4969 Jamie Flats Suite 363, Ronaldfurt, Ga 49535",EQUATORIAL GUINEA
C-1217,Brandy Miller,1974-11-25,PENDING,brandymarshall@hotmail.com,677665754602734,"48881 House Courts Apt. 150, West James, Ks 40178",SAMOA
C-1218,Melinda Hill,1992-09-01,VERIFIED,alan44@logan-powell.biz,0010782633373,"751 Singleton Meadow Suite 377, West Donberg, Wa 01769",LUXEMBOURG
C-1219,Sandra Morgan,1973-03-04,VERIFIED,sfarmer@hotmail.com,59090225999966,"86371 Hudson Mission Suite 121, North Margaret, Nm 04018",COLOMBIA
C-1220,Thomas Cruz,1958-08-30,BLOCKED,donna17@wood.com,662128671632346,"99493 Hill Avenue Apt. 716, New Mark, Nm 60820",KYRGYZ REPUBLIC
C-1221,Nancy Roberts,2004-08-08,BLOCKED,isabella46@hotmail.com,6329676291,"24841 Regina Loop, West Charlesville, Wi 43232",IRELAND
C-1222,David Hunter,1976-02-07,PENDING,fowleremma@james-reese.com,00412577711837,"20912 Martinez Streets Suite 210, Ericstad, Il 94140",ANTIGUA AND BARBUDA
C-1223,Kim Ramos,1947-11-25,BLOCKED,cvaughn@george.biz,001335331060053131,"206 Lisa Islands, New Jamie, Mo 56584",BRITISH INDIAN OCEAN TERRITORY (CHAGOS ARCHIPELAGO)
C-1226,Mason Hodges,1980-02-05,PENDING,karen35@yahoo.com,3803396852,"71302 David Extensions, East William, Va 61721",GEORGIA
C-1229,Anthony Cruz,1973-07-04,VERIFIED,timdorsey@mccoy-rhodes.com,9724399201166,"362 King Hollow, Willischester, Va 12149",BOTSWANA
C-1230,Paula Cooper,1954-05-13,BLOCKED,sarahsanders@yahoo.com,2701168646,"23728 Shannon Via Apt. 230, Port Katherine, Mt 58268",NIGERIA
C-1233,Susan Navarro,1964-08-25,BLOCKED,mollywalter@wagner.com,1872717833321160,"4347 Elizabeth Place Suite 153, Lake Matthewfurt, Sd 74150",TOGO
C-1236,Christopher Taylor,1992-01-05,BLOCKED,phyllis33@hotmail.com,0591266201,"01859 Booker Road Suite 301, South Tracy, Pa 23109",PALAU
C-1237,Patty Esparza,1990-04-18,VERIFIED,phancock@hill-delgado.com,1111783099,"Unit 7419 Box 2676, Dpo Aa 75398",BRUNEI DARUSSALAM
C-1239,Danielle Williams,1979-12-31,BLOCKED,ftaylor@hotmail.com,859883103032432,"542 Jones Glens, Patrickburgh, Nh 11413",WESTERN SAHARA
C-1242,Randy Bruce,1987-11-03,VERIFIED,blairshirley@johnston.com,17068277881,"068 Sanchez Streets, New Shaneburgh, Wv 69119",UNITED KINGDOM
